customer_id,recency,frequency,monetary,cluster,segment,customer_name,diet_profile,city
1238,91,5,2118.4,1,New / Occasional,Nandhini Babu 1338,Pure Veg,Chennai
1239,107,4,2312.5,1,New / Occasional,Santhosh Natarajan 1339,Pure Veg,Chennai
1240,80,1,643.5,1,New / Occasional,Swetha Mudaliar 1340,Pure Veg,Chennai
1241,296,2,728.4,0,At Risk / Churning,Aravind Kumar 1341,Flexitarian,Chennai
1242,55,8,3636.2,1,New / Occasional,Priya Swaminathan 1342,Flexitarian,Chennai
1243,264,1,388.8,0,At Risk / Churning,Karthik Babu 1343,Pure Veg,Chennai
1244,216,4,989.0,0,At Risk / Churning,Deepa Natarajan 1344,Flexitarian,Chennai
1245,26,23,10779.9,1,New / Occasional,Siddharth Mudaliar 1345,Flexitarian,Chennai
1246,171,6,3588.27,0,At Risk / Churning,Bhavana Kumar 1346,Flexitarian,Chennai
1247,67,3,1562.8,1,New / Occasional,Ramesh Swaminathan 1347,Flexitarian,Chennai
1248,71,8,3845.07,1,New / Occasional,Lakshmi Babu 1348,Flexitarian,Chennai
1249,67,5,2739.15,1,New / Occasional,Vijay Natarajan 1349,Flexitarian,Chennai
1250,140,8,4090.11,1,New / Occasional,Ananya Mudaliar 1350,Flexitarian,Chennai
1251,22,19,9257.78,1,New / Occasional,Suresh Kumar 1351,Flexitarian,Chennai
1252,3,4,2196.0,1,New / Occasional,Divya Swaminathan 1352,Flexitarian,Chennai
1253,18,3,805.0,1,New / Occasional,Ganesh Babu 1353,Flexitarian,Chennai
1254,90,6,2391.8,1,New / Occasional,Meena Natarajan 1354,Flexitarian,Chennai
1255,9,9,5175.3,1,New / Occasional,Rajesh Mudaliar 1355,Flexitarian,Chennai
1256,131,4,3417.0,1,New / Occasional,Kavitha Kumar 1356,Pure Veg,Chennai
1257,265,1,522.0,0,At Risk / Churning,Venkatesh Swaminathan 1357,Pure Veg,Chennai
1258,10,22,13297.38,1,New / Occasional,Nandhini Babu 1358,Flexitarian,Chennai
1259,61,5,2032.2,1,New / Occasional,Santhosh Natarajan 1359,Flexitarian,Chennai
1260,145,6,2131.2,0,At Risk / Churning,Swetha Mudaliar 1360,Flexitarian,Chennai
1261,62,1,377.0,1,New / Occasional,Aravind Kumar 1361,Pure Veg,Chennai
1262,84,6,2508.4,1,New / Occasional,Priya Swaminathan 1362,Flexitarian,Chennai
1263,100,1,576.27,1,New / Occasional,Karthik Babu 1363,Non-Veg Enthusiast,Chennai
1264,128,1,345.0,0,At Risk / Churning,Deepa Natarajan 1364,Flexitarian,Chennai
1265,169,3,1539.9,0,At Risk / Churning,Siddharth Mudaliar 1365,Flexitarian,Chennai
1266,32,3,1004.5,1,New / Occasional,Bhavana Kumar 1366,Flexitarian,Chennai
1267,3,254,128659.48,2,Loyal High-Spenders,Ramesh Swaminathan 1367,Flexitarian,Chennai
1268,4,37,18461.16,3,Steady Regulars,Lakshmi Babu 1368,Flexitarian,Chennai
1269,200,4,2259.4,0,At Risk / Churning,Vijay Natarajan 1369,Flexitarian,Chennai
1270,34,15,7332.3,1,New / Occasional,Ananya Mudaliar 1370,Flexitarian,Chennai
1271,140,2,787.65,0,At Risk / Churning,Suresh Kumar 1371,Flexitarian,Chennai
1272,135,3,1070.3,0,At Risk / Churning,Divya Swaminathan 1372,Flexitarian,Chennai
1273,89,5,2854.2,1,New / Occasional,Ganesh Babu 1373,Flexitarian,Chennai
1274,93,9,4351.95,1,New / Occasional,Meena Natarajan 1374,Flexitarian,Chennai
1275,86,3,1004.57,1,New / Occasional,Rajesh Mudaliar 1375,Flexitarian,Chennai
1276,174,2,1272.6,0,At Risk / Churning,Kavitha Kumar 1376,Flexitarian,Chennai
1277,264,2,718.2,0,At Risk / Churning,Venkatesh Swaminathan 1377,Non-Veg Enthusiast,Chennai
1278,7,14,8332.76,1,New / Occasional,Nandhini Babu 1378,Flexitarian,Chennai
1279,97,6,3147.08,1,New / Occasional,Santhosh Natarajan 1379,Flexitarian,Chennai
1280,94,6,3439.6,1,New / Occasional,Swetha Mudaliar 1380,Flexitarian,Chennai
1281,25,2,2176.2,1,New / Occasional,Aravind Kumar 1381,Pure Veg,Chennai
1282,95,7,4912.0,1,New / Occasional,Priya Swaminathan 1382,Flexitarian,Chennai
1283,211,1,210.0,0,At Risk / Churning,Karthik Babu 1383,Non-Veg Enthusiast,Chennai
1284,140,4,1978.1,0,At Risk / Churning,Deepa Natarajan 1384,Flexitarian,Chennai
1285,252,1,275.0,0,At Risk / Churning,Siddharth Mudaliar 1385,Pure Veg,Chennai
1286,9,2,1483.2,1,New / Occasional,Bhavana Kumar 1386,Flexitarian,Chennai
1287,66,2,809.5,1,New / Occasional,Ramesh Swaminathan 1387,Flexitarian,Chennai
1288,67,5,2794.74,1,New / Occasional,Lakshmi Babu 1388,Flexitarian,Chennai
1289,47,5,2467.1,1,New / Occasional,Vijay Natarajan 1389,Flexitarian,Chennai
1290,14,1,469.8,1,New / Occasional,Ananya Mudaliar 1390,Non-Veg Enthusiast,Chennai
1291,357,1,310.0,0,At Risk / Churning,Suresh Kumar 1391,Flexitarian,Chennai
1292,60,2,476.0,1,New / Occasional,Divya Swaminathan 1392,Flexitarian,Chennai
1293,132,2,1572.5,0,At Risk / Churning,Ganesh Babu 1393,Pure Veg,Chennai
1294,111,3,1221.9,1,New / Occasional,Meena Natarajan 1394,Pure Veg,Chennai
1295,54,4,1612.4,1,New / Occasional,Rajesh Mudaliar 1395,Flexitarian,Chennai
1296,258,3,835.5,0,At Risk / Churning,Kavitha Kumar 1396,Flexitarian,Chennai
1297,33,2,1614.8,1,New / Occasional,Venkatesh Swaminathan 1397,Flexitarian,Chennai
1298,4,13,5567.65,1,New / Occasional,Nandhini Babu 1398,Flexitarian,Chennai
1299,27,3,1609.95,1,New / Occasional,Santhosh Natarajan 1399,Flexitarian,Chennai
1300,48,2,814.0,1,New / Occasional,Swetha Mudaliar 1400,Flexitarian,Chennai
1301,13,4,1423.0,1,New / Occasional,Aravind Kumar 1401,Flexitarian,Chennai
1302,72,4,2868.3,1,New / Occasional,Priya Swaminathan 1402,Flexitarian,Chennai
1303,55,6,2223.5,1,New / Occasional,Karthik Babu 1403,Flexitarian,Chennai
1304,43,8,2966.5,1,New / Occasional,Deepa Natarajan 1404,Flexitarian,Chennai
1305,97,3,1719.5,1,New / Occasional,Siddharth Mudaliar 1405,Pure Veg,Chennai
1306,66,2,992.7,1,New / Occasional,Bhavana Kumar 1406,Pure Veg,Chennai
1307,2,5,3259.85,1,New / Occasional,Ramesh Swaminathan 1407,Flexitarian,Chennai
1308,33,10,4214.0,1,New / Occasional,Lakshmi Babu 1408,Flexitarian,Chennai
1309,19,8,2922.67,1,New / Occasional,Vijay Natarajan 1409,Flexitarian,Chennai
1310,5,26,14966.75,3,Steady Regulars,Ananya Mudaliar 1410,Flexitarian,Chennai
1311,150,3,1319.95,0,At Risk / Churning,Suresh Kumar 1411,Non-Veg Enthusiast,Chennai
1312,123,1,386.1,1,New / Occasional,Divya Swaminathan 1412,Pure Veg,Chennai
1313,4,8,2620.33,1,New / Occasional,Ganesh Babu 1413,Flexitarian,Chennai
1314,69,14,6004.15,1,New / Occasional,Meena Natarajan 1414,Flexitarian,Chennai
1315,285,1,398.0,0,At Risk / Churning,Rajesh Mudaliar 1415,Pure Veg,Chennai
1316,5,19,10598.65,1,New / Occasional,Kavitha Kumar 1416,Flexitarian,Chennai
1317,59,13,5158.45,1,New / Occasional,Venkatesh Swaminathan 1417,Flexitarian,Chennai
1318,94,2,504.65,1,New / Occasional,Nandhini Babu 1418,Pure Veg,Chennai
1319,241,2,712.3,0,At Risk / Churning,Santhosh Natarajan 1419,Non-Veg Enthusiast,Chennai
1320,31,2,478.0,1,New / Occasional,Swetha Mudaliar 1420,Pure Veg,Chennai
1321,48,2,782.1,1,New / Occasional,Aravind Kumar 1421,Flexitarian,Chennai
1322,231,2,1382.4,0,At Risk / Churning,Priya Swaminathan 1422,Pure Veg,Chennai
1323,50,10,5134.45,1,New / Occasional,Karthik Babu 1423,Flexitarian,Chennai
1324,70,7,3730.7,1,New / Occasional,Deepa Natarajan 1424,Flexitarian,Chennai
1325,188,4,2427.6,0,At Risk / Churning,Siddharth Mudaliar 1425,Flexitarian,Chennai
1326,19,7,2689.3,1,New / Occasional,Bhavana Kumar 1426,Flexitarian,Chennai
1327,108,5,3074.4,1,New / Occasional,Ramesh Swaminathan 1427,Pure Veg,Chennai
1328,66,5,2463.87,1,New / Occasional,Lakshmi Babu 1428,Flexitarian,Chennai
1329,250,2,813.45,0,At Risk / Churning,Vijay Natarajan 1429,Flexitarian,Chennai
1330,275,1,340.0,0,At Risk / Churning,Ananya Mudaliar 1430,Flexitarian,Chennai
1331,73,5,2679.3,1,New / Occasional,Suresh Kumar 1431,Flexitarian,Chennai
1332,44,6,2347.67,1,New / Occasional,Divya Swaminathan 1432,Flexitarian,Chennai
1333,82,5,2391.7,1,New / Occasional,Ganesh Babu 1433,Flexitarian,Chennai
1334,49,1,475.2,1,New / Occasional,Meena Natarajan 1434,Non-Veg Enthusiast,Chennai
1335,8,20,8314.5,1,New / Occasional,Rajesh Mudaliar 1435,Flexitarian,Chennai
1336,221,3,1863.9,0,At Risk / Churning,Kavitha Kumar 1436,Flexitarian,Chennai
1337,52,6,1838.25,1,New / Occasional,Venkatesh Swaminathan 1437,Flexitarian,Chennai
1338,123,3,1907.1,1,New / Occasional,Nandhini Babu 1438,Pure Veg,Chennai
1339,237,3,987.5,0,At Risk / Churning,Santhosh Natarajan 1439,Pure Veg,Chennai
1340,5,29,17699.88,3,Steady Regulars,Swetha Mudaliar 1440,Flexitarian,Chennai
1341,9,6,2865.5,1,New / Occasional,Aravind Kumar 1441,Flexitarian,Chennai
1342,41,12,5543.22,1,New / Occasional,Priya Swaminathan 1442,Flexitarian,Chennai
1343,29,15,8783.52,1,New / Occasional,Karthik Babu 1443,Flexitarian,Chennai
1344,190,4,2255.1,0,At Risk / Churning,Deepa Natarajan 1444,Pure Veg,Chennai
1345,90,4,2626.95,1,New / Occasional,Siddharth Mudaliar 1445,Flexitarian,Chennai
1346,258,2,955.32,0,At Risk / Churning,Bhavana Kumar 1446,Flexitarian,Chennai
1347,92,8,3666.51,1,New / Occasional,Ramesh Swaminathan 1447,Flexitarian,Chennai
1348,29,19,8631.09,1,New / Occasional,Lakshmi Babu 1448,Flexitarian,Chennai
1349,130,1,535.5,0,At Risk / Churning,Vijay Natarajan 1449,Pure Veg,Chennai
1350,346,1,346.0,0,At Risk / Churning,Ananya Mudaliar 1450,Flexitarian,Chennai
1351,17,13,7083.6,1,New / Occasional,Suresh Kumar 1451,Flexitarian,Chennai
1352,35,10,6455.71,1,New / Occasional,Divya Swaminathan 1452,Flexitarian,Chennai
1353,70,4,3534.0,1,New / Occasional,Ganesh Babu 1453,Pure Veg,Chennai
1354,24,9,5093.9,1,New / Occasional,Meena Natarajan 1454,Flexitarian,Chennai
1355,301,1,477.0,0,At Risk / Churning,Rajesh Mudaliar 1455,Pure Veg,Chennai
1356,112,3,726.45,1,New / Occasional,Kavitha Kumar 1456,Flexitarian,Chennai
1357,133,3,1262.75,0,At Risk / Churning,Venkatesh Swaminathan 1457,Pure Veg,Chennai
1358,38,6,2127.9,1,New / Occasional,Nandhini Babu 1458,Flexitarian,Chennai
1359,227,2,1296.0,0,At Risk / Churning,Santhosh Natarajan 1459,Pure Veg,Chennai
1360,22,9,3806.05,1,New / Occasional,Swetha Mudaliar 1460,Flexitarian,Chennai
1361,4,16,7638.15,1,New / Occasional,Aravind Kumar 1461,Flexitarian,Chennai
1362,186,1,489.6,0,At Risk / Churning,Priya Swaminathan 1462,Flexitarian,Chennai
1363,97,2,995.8,1,New / Occasional,Karthik Babu 1463,Flexitarian,Chennai
1364,64,5,2227.2,1,New / Occasional,Deepa Natarajan 1464,Pure Veg,Chennai
1365,35,6,2976.2,1,New / Occasional,Siddharth Mudaliar 1465,Flexitarian,Chennai
1366,56,6,2812.39,1,New / Occasional,Bhavana Kumar 1466,Flexitarian,Chennai
1367,270,1,333.2,0,At Risk / Churning,Ramesh Swaminathan 1467,Pure Veg,Chennai
1368,254,1,831.6,0,At Risk / Churning,Lakshmi Babu 1468,Pure Veg,Chennai
1369,120,3,1230.5,1,New / Occasional,Vijay Natarajan 1469,Pure Veg,Chennai
1370,17,10,4657.65,1,New / Occasional,Ananya Mudaliar 1470,Flexitarian,Chennai
1371,4,61,27991.31,3,Steady Regulars,Suresh Kumar 1471,Flexitarian,Chennai
1372,20,5,3107.6,1,New / Occasional,Divya Swaminathan 1472,Flexitarian,Chennai
1373,191,2,794.5,0,At Risk / Churning,Ganesh Babu 1473,Pure Veg,Chennai
1374,15,4,1236.38,1,New / Occasional,Meena Natarajan 1474,Flexitarian,Chennai
1375,21,7,2989.8,1,New / Occasional,Rajesh Mudaliar 1475,Flexitarian,Chennai
1376,69,4,1480.2,1,New / Occasional,Kavitha Kumar 1476,Flexitarian,Chennai
1377,8,67,34717.99,3,Steady Regulars,Venkatesh Swaminathan 1477,Flexitarian,Chennai
1378,216,2,302.0,0,At Risk / Churning,Nandhini Babu 1478,Flexitarian,Chennai
1379,58,9,3467.32,1,New / Occasional,Santhosh Natarajan 1479,Flexitarian,Chennai
1380,2,5,2083.4,1,New / Occasional,Swetha Mudaliar 1480,Flexitarian,Chennai
1381,51,1,178.0,1,New / Occasional,Aravind Kumar 1481,Non-Veg Enthusiast,Chennai
1382,46,1,309.0,1,New / Occasional,Priya Swaminathan 1482,Flexitarian,Chennai
1383,33,13,6278.49,1,New / Occasional,Karthik Babu 1483,Flexitarian,Chennai
1384,60,3,1663.0,1,New / Occasional,Deepa Natarajan 1484,Pure Veg,Chennai
1385,233,2,1278.0,0,At Risk / Churning,Siddharth Mudaliar 1485,Pure Veg,Chennai
1386,84,4,1180.0,1,New / Occasional,Bhavana Kumar 1486,Flexitarian,Chennai
1387,8,9,5150.9,1,New / Occasional,Ramesh Swaminathan 1487,Flexitarian,Chennai
1388,313,2,633.0,0,At Risk / Churning,Lakshmi Babu 1488,Flexitarian,Chennai
1389,40,9,5249.75,1,New / Occasional,Vijay Natarajan 1489,Flexitarian,Chennai
1390,46,6,1897.91,1,New / Occasional,Ananya Mudaliar 1490,Flexitarian,Chennai
1391,169,3,3699.38,0,At Risk / Churning,Suresh Kumar 1491,Flexitarian,Chennai
1392,8,1,125.0,1,New / Occasional,Divya Swaminathan 1492,Pure Veg,Chennai
1393,136,3,827.13,0,At Risk / Churning,Ganesh Babu 1493,Flexitarian,Chennai
1394,77,6,3470.35,1,New / Occasional,Meena Natarajan 1494,Flexitarian,Chennai
1395,6,61,28123.08,3,Steady Regulars,Rajesh Mudaliar 1495,Flexitarian,Chennai
1396,153,7,2907.5,0,At Risk / Churning,Kavitha Kumar 1496,Flexitarian,Chennai
1397,28,2,795.2,1,New / Occasional,Venkatesh Swaminathan 1497,Pure Veg,Chennai
1398,135,2,701.25,0,At Risk / Churning,Nandhini Babu 1498,Flexitarian,Chennai
1399,106,2,886.0,1,New / Occasional,Santhosh Natarajan 1499,Pure Veg,Chennai
1400,80,1,362.0,1,New / Occasional,Swetha Mudaliar 1500,Pure Veg,Chennai
1401,2,4,1581.2,1,New / Occasional,Aravind Kumar 1501,Flexitarian,Chennai
1402,8,23,10997.65,1,New / Occasional,Priya Swaminathan 1502,Flexitarian,Chennai
1403,35,6,2169.42,1,New / Occasional,Karthik Babu 1503,Flexitarian,Chennai
1404,335,1,414.0,0,At Risk / Churning,Deepa Natarajan 1504,Pure Veg,Chennai
1405,54,3,1083.7,1,New / Occasional,Siddharth Mudaliar 1505,Flexitarian,Chennai
1406,7,1,317.0,1,New / Occasional,Bhavana Kumar 1506,Pure Veg,Chennai
1407,22,6,3521.6,1,New / Occasional,Ramesh Swaminathan 1507,Flexitarian,Chennai
1408,6,6,3488.0,1,New / Occasional,Lakshmi Babu 1508,Flexitarian,Chennai
1409,257,3,912.0,0,At Risk / Churning,Vijay Natarajan 1509,Flexitarian,Chennai
1410,4,13,5479.35,1,New / Occasional,Ananya Mudaliar 1510,Flexitarian,Chennai
1411,33,8,4011.27,1,New / Occasional,Suresh Kumar 1511,Flexitarian,Chennai
1412,5,16,11095.25,1,New / Occasional,Divya Swaminathan 1512,Flexitarian,Chennai
1413,27,6,2394.05,1,New / Occasional,Ganesh Babu 1513,Flexitarian,Chennai
1414,4,3,1622.0,1,New / Occasional,Meena Natarajan 1514,Flexitarian,Chennai
1415,102,1,119.0,1,New / Occasional,Rajesh Mudaliar 1515,Pure Veg,Chennai
1416,12,65,25472.68,3,Steady Regulars,Kavitha Kumar 1516,Flexitarian,Chennai
1417,7,27,14230.61,3,Steady Regulars,Venkatesh Swaminathan 1517,Flexitarian,Chennai
1418,18,4,1634.6,1,New / Occasional,Nandhini Babu 1518,Flexitarian,Chennai
1419,32,7,3865.4,1,New / Occasional,Santhosh Natarajan 1519,Flexitarian,Chennai
1420,21,4,3150.0,1,New / Occasional,Swetha Mudaliar 1520,Flexitarian,Chennai
1421,32,3,1135.0,1,New / Occasional,Aravind Kumar 1521,Flexitarian,Chennai
1422,214,1,366.0,0,At Risk / Churning,Priya Swaminathan 1522,Non-Veg Enthusiast,Chennai
1423,56,8,4492.79,1,New / Occasional,Karthik Babu 1523,Flexitarian,Chennai
1424,55,9,5159.9,1,New / Occasional,Deepa Natarajan 1524,Flexitarian,Chennai
1425,7,6,3477.85,1,New / Occasional,Siddharth Mudaliar 1525,Flexitarian,Chennai
1426,13,5,2247.5,1,New / Occasional,Bhavana Kumar 1526,Flexitarian,Chennai
1427,295,4,2375.03,0,At Risk / Churning,Ramesh Swaminathan 1527,Flexitarian,Chennai
1428,26,6,3200.11,1,New / Occasional,Lakshmi Babu 1528,Flexitarian,Chennai
1429,46,5,2060.75,1,New / Occasional,Vijay Natarajan 1529,Flexitarian,Chennai
1430,16,16,7192.55,1,New / Occasional,Ananya Mudaliar 1530,Flexitarian,Chennai
1431,156,1,339.15,0,At Risk / Churning,Suresh Kumar 1531,Pure Veg,Chennai
1432,326,1,434.7,0,At Risk / Churning,Divya Swaminathan 1532,Pure Veg,Chennai
1433,345,1,609.3,0,At Risk / Churning,Ganesh Babu 1533,Pure Veg,Chennai
1434,100,5,2050.37,1,New / Occasional,Meena Natarajan 1534,Flexitarian,Chennai
1435,10,4,1668.48,1,New / Occasional,Rajesh Mudaliar 1535,Flexitarian,Chennai
1436,209,1,341.56,0,At Risk / Churning,Kavitha Kumar 1536,Pure Veg,Chennai
1437,53,15,5489.85,1,New / Occasional,Venkatesh Swaminathan 1537,Flexitarian,Chennai
1438,108,2,1413.0,1,New / Occasional,Nandhini Babu 1538,Pure Veg,Chennai
1439,2,60,29035.19,3,Steady Regulars,Santhosh Natarajan 1539,Flexitarian,Chennai
1440,23,14,5405.1,1,New / Occasional,Swetha Mudaliar 1540,Flexitarian,Chennai
1441,161,1,397.0,0,At Risk / Churning,Aravind Kumar 1541,Flexitarian,Chennai
1442,3,23,12551.21,1,New / Occasional,Priya Swaminathan 1542,Flexitarian,Chennai
1443,166,2,529.0,0,At Risk / Churning,Karthik Babu 1543,Pure Veg,Chennai
1444,19,11,5794.7,1,New / Occasional,Deepa Natarajan 1544,Flexitarian,Chennai
1445,59,3,2229.5,1,New / Occasional,Siddharth Mudaliar 1545,Flexitarian,Chennai
1446,7,12,5596.85,1,New / Occasional,Bhavana Kumar 1546,Flexitarian,Chennai
1447,5,9,4478.45,1,New / Occasional,Ramesh Swaminathan 1547,Flexitarian,Chennai
1448,10,7,5746.2,1,New / Occasional,Lakshmi Babu 1548,Flexitarian,Chennai
1449,92,7,2240.92,1,New / Occasional,Vijay Natarajan 1549,Flexitarian,Chennai
1450,18,2,831.7,1,New / Occasional,Ananya Mudaliar 1550,Non-Veg Enthusiast,Chennai
1451,62,1,466.2,1,New / Occasional,Suresh Kumar 1551,Flexitarian,Chennai
1452,9,1,312.0,1,New / Occasional,Divya Swaminathan 1552,Pure Veg,Chennai
1453,69,4,1617.4,1,New / Occasional,Ganesh Babu 1553,Flexitarian,Chennai
1454,229,1,530.1,0,At Risk / Churning,Meena Natarajan 1554,Flexitarian,Chennai
1455,5,38,19647.16,3,Steady Regulars,Rajesh Mudaliar 1555,Flexitarian,Chennai
1456,42,6,3458.6,1,New / Occasional,Kavitha Kumar 1556,Flexitarian,Chennai
1457,22,11,3969.5,1,New / Occasional,Venkatesh Swaminathan 1557,Flexitarian,Chennai
1458,190,2,1393.2,0,At Risk / Churning,Nandhini Babu 1558,Flexitarian,Chennai
1459,17,14,5691.9,1,New / Occasional,Santhosh Natarajan 1559,Flexitarian,Chennai
1460,103,3,1244.3,1,New / Occasional,Swetha Mudaliar 1560,Pure Veg,Chennai
1461,13,8,5790.84,1,New / Occasional,Aravind Kumar 1561,Flexitarian,Chennai
1462,56,8,2907.3,1,New / Occasional,Priya Swaminathan 1562,Flexitarian,Chennai
1463,285,1,1152.0,0,At Risk / Churning,Karthik Babu 1563,Pure Veg,Chennai
1464,184,3,2214.5,0,At Risk / Churning,Deepa Natarajan 1564,Non-Veg Enthusiast,Chennai
1465,73,2,865.9,1,New / Occasional,Siddharth Mudaliar 1565,Flexitarian,Chennai
1466,83,2,809.5,1,New / Occasional,Bhavana Kumar 1566,Pure Veg,Chennai
1467,307,1,218.0,0,At Risk / Churning,Ramesh Swaminathan 1567,Non-Veg Enthusiast,Chennai
1468,27,23,10691.56,1,New / Occasional,Lakshmi Babu 1568,Flexitarian,Chennai
1469,8,4,1045.49,1,New / Occasional,Vijay Natarajan 1569,Flexitarian,Chennai
1470,12,27,11345.25,1,New / Occasional,Ananya Mudaliar 1570,Flexitarian,Chennai
1471,198,2,985.5,0,At Risk / Churning,Suresh Kumar 1571,Flexitarian,Chennai
1472,182,1,647.1,0,At Risk / Churning,Divya Swaminathan 1572,Pure Veg,Chennai
1473,175,2,1197.0,0,At Risk / Churning,Ganesh Babu 1573,Pure Veg,Chennai
1474,40,3,1023.47,1,New / Occasional,Meena Natarajan 1574,Flexitarian,Chennai
1475,299,2,1801.75,0,At Risk / Churning,Rajesh Mudaliar 1575,Flexitarian,Chennai
1476,332,1,214.0,0,At Risk / Churning,Kavitha Kumar 1576,Pure Veg,Chennai
1477,60,7,2785.89,1,New / Occasional,Venkatesh Swaminathan 1577,Flexitarian,Chennai
1478,119,3,891.4,1,New / Occasional,Nandhini Babu 1578,Flexitarian,Chennai
1479,276,3,1737.1,0,At Risk / Churning,Santhosh Natarajan 1579,Flexitarian,Chennai
1480,26,9,4771.7,1,New / Occasional,Swetha Mudaliar 1580,Flexitarian,Chennai
1481,279,1,635.4,0,At Risk / Churning,Aravind Kumar 1581,Flexitarian,Chennai
1482,13,83,44467.15,3,Steady Regulars,Priya Swaminathan 1582,Flexitarian,Chennai
1483,28,1,441.0,1,New / Occasional,Karthik Babu 1583,Flexitarian,Chennai
1484,124,8,3829.3,1,New / Occasional,Deepa Natarajan 1584,Flexitarian,Chennai
1485,10,48,22764.49,3,Steady Regulars,Siddharth Mudaliar 1585,Flexitarian,Chennai
1486,57,4,1653.34,1,New / Occasional,Bhavana Kumar 1586,Flexitarian,Chennai
1487,205,1,360.0,0,At Risk / Churning,Ramesh Swaminathan 1587,Flexitarian,Chennai
1488,34,2,245.0,1,New / Occasional,Lakshmi Babu 1588,Flexitarian,Chennai
1489,323,1,495.0,0,At Risk / Churning,Vijay Natarajan 1589,Pure Veg,Chennai
1490,16,4,1755.5,1,New / Occasional,Ananya Mudaliar 1590,Flexitarian,Chennai
1491,4,96,47972.62,3,Steady Regulars,Suresh Kumar 1591,Flexitarian,Chennai
1492,4,10,5772.15,1,New / Occasional,Divya Swaminathan 1592,Flexitarian,Chennai
1493,250,2,1339.0,0,At Risk / Churning,Ganesh Babu 1593,Pure Veg,Chennai
1494,310,1,143.0,0,At Risk / Churning,Meena Natarajan 1594,Pure Veg,Chennai
1495,14,4,2132.8,1,New / Occasional,Rajesh Mudaliar 1595,Flexitarian,Chennai
1496,206,2,836.7,0,At Risk / Churning,Kavitha Kumar 1596,Flexitarian,Chennai
1497,64,2,1022.55,1,New / Occasional,Venkatesh Swaminathan 1597,Flexitarian,Chennai
1498,201,1,1134.0,0,At Risk / Churning,Nandhini Babu 1598,Pure Veg,Chennai
1499,145,11,5109.55,1,New / Occasional,Santhosh Natarajan 1599,Flexitarian,Chennai
1500,71,1,303.0,1,New / Occasional,Swetha Mudaliar 1600,Pure Veg,Chennai
1501,28,4,1955.0,1,New / Occasional,Aravind Kumar 1601,Flexitarian,Chennai
1502,144,3,825.13,0,At Risk / Churning,Priya Swaminathan 1602,Pure Veg,Chennai
1503,345,1,396.0,0,At Risk / Churning,Karthik Babu 1603,Pure Veg,Chennai
1504,45,5,1359.7,1,New / Occasional,Deepa Natarajan 1604,Flexitarian,Chennai
1505,42,3,746.0,1,New / Occasional,Siddharth Mudaliar 1605,Flexitarian,Chennai
1506,20,8,3771.9,1,New / Occasional,Bhavana Kumar 1606,Pure Veg,Chennai
1507,154,2,1050.2,0,At Risk / Churning,Ramesh Swaminathan 1607,Flexitarian,Chennai
1508,56,2,791.3,1,New / Occasional,Lakshmi Babu 1608,Flexitarian,Chennai
1509,55,3,1490.1,1,New / Occasional,Vijay Natarajan 1609,Pure Veg,Chennai
1510,23,1,704.7,1,New / Occasional,Ananya Mudaliar 1610,Pure Veg,Chennai
1511,149,3,2066.25,0,At Risk / Churning,Suresh Kumar 1611,Flexitarian,Chennai
1512,143,6,2450.5,0,At Risk / Churning,Divya Swaminathan 1612,Flexitarian,Chennai
1513,356,1,477.0,0,At Risk / Churning,Ganesh Babu 1613,Flexitarian,Chennai
1514,268,2,1083.0,0,At Risk / Churning,Meena Natarajan 1614,Non-Veg Enthusiast,Chennai
1515,5,31,14646.85,3,Steady Regulars,Rajesh Mudaliar 1615,Flexitarian,Chennai
1516,34,13,7494.63,1,New / Occasional,Kavitha Kumar 1616,Flexitarian,Chennai
1517,13,20,9810.85,1,New / Occasional,Venkatesh Swaminathan 1617,Flexitarian,Chennai
1518,12,4,1476.0,1,New / Occasional,Nandhini Babu 1618,Flexitarian,Chennai
1519,9,3,1155.45,1,New / Occasional,Santhosh Natarajan 1619,Pure Veg,Chennai
1520,24,5,2680.2,1,New / Occasional,Swetha Mudaliar 1620,Flexitarian,Chennai
1521,150,3,1217.5,0,At Risk / Churning,Aravind Kumar 1621,Flexitarian,Chennai
1522,26,13,5391.47,1,New / Occasional,Priya Swaminathan 1622,Flexitarian,Chennai
1523,330,2,518.0,0,At Risk / Churning,Karthik Babu 1623,Flexitarian,Chennai
1524,14,4,1659.16,1,New / Occasional,Deepa Natarajan 1624,Pure Veg,Chennai
1525,137,1,277.35,0,At Risk / Churning,Siddharth Mudaliar 1625,Flexitarian,Chennai
1526,21,6,3049.16,1,New / Occasional,Bhavana Kumar 1626,Flexitarian,Chennai
1527,6,3,1360.1,1,New / Occasional,Ramesh Swaminathan 1627,Pure Veg,Chennai
1528,133,2,607.0,0,At Risk / Churning,Lakshmi Babu 1628,Pure Veg,Chennai
1529,60,3,1209.4,1,New / Occasional,Vijay Natarajan 1629,Flexitarian,Chennai
1530,62,3,1705.12,1,New / Occasional,Ananya Mudaliar 1630,Flexitarian,Chennai
1531,68,9,3791.79,1,New / Occasional,Suresh Kumar 1631,Flexitarian,Chennai
1532,13,12,5381.0,1,New / Occasional,Divya Swaminathan 1632,Flexitarian,Chennai
1533,18,28,14668.95,3,Steady Regulars,Ganesh Babu 1633,Flexitarian,Chennai
1534,81,6,2536.84,1,New / Occasional,Meena Natarajan 1634,Flexitarian,Chennai
1535,150,3,757.7,0,At Risk / Churning,Rajesh Mudaliar 1635,Pure Veg,Chennai
