order_id,customer_name,customer_city,restaurant_name,restaurant_city,primary_cuisine,order_date,order_time_slot,veg_season_tag,is_veg_order,item_count,gross_amount,discount_pct,discount_amount,delivery_fee,final_amount,delivery_time_min,rating_given,etl_status
100134,Nandhini Babu 218,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-03,Morning,Regular,1,1,175.0,0,0.0,30.0,205.0,33,3.0,CLEANED_DEDUPLICATED
100135,Venkatesh Swaminathan 1957,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-01-03,Morning,Regular,1,1,165.0,0,0.0,30.0,195.0,21,5.0,CLEANED_DEDUPLICATED
100136,Ramesh Swaminathan 1507,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-03,Evening,Regular,1,3,455.0,10,45.5,0.0,409.5,25,5.0,CLEANED_DEDUPLICATED
100137,Lakshmi Babu 1348,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-03,Evening,Regular,0,2,747.0,10,74.7,0.0,672.3,24,4.0,CLEANED_DEDUPLICATED
100138,Karthik Babu 1623,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-03,Morning,Regular,0,1,125.0,0,0.0,30.0,155.0,46,5.0,CLEANED_DEDUPLICATED
100139,Meena Natarajan 1274,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-03,Evening,Regular,1,2,190.0,0,0.0,30.0,220.0,45,5.0,CLEANED_DEDUPLICATED
100140,Kavitha Kumar 1756,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-03,Evening,Regular,0,3,637.0,10,63.7,0.0,573.3,35,4.0,CLEANED_DEDUPLICATED
100141,Ganesh Babu 733,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Morning,Regular,0,3,396.0,0,0.0,0.0,396.0,37,4.0,CLEANED_DEDUPLICATED
100142,Priya Swaminathan 1002,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-04,Evening,Regular,1,1,440.0,10,44.0,0.0,396.0,46,4.0,CLEANED_DEDUPLICATED
100143,Venkatesh Swaminathan 1017,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-04,Evening,Regular,0,3,1389.8200000000002,10,138.98,0.0,1250.84,44,4.0,CLEANED_DEDUPLICATED
100144,Priya Swaminathan 1382,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-04,Evening,Regular,1,4,730.0,10,73.0,0.0,657.0,31,4.0,CLEANED_DEDUPLICATED
100145,Ananya Mudaliar 1370,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-04,Evening,Regular,1,3,790.0,10,79.0,0.0,711.0,46,5.0,CLEANED_DEDUPLICATED
100146,Karthik Babu 1483,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-01-04,Morning,Regular,1,2,231.0,0,0.0,30.0,261.0,47,4.0,CLEANED_DEDUPLICATED
100147,Divya Swaminathan 2252,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-04,Afternoon,Regular,0,1,170.0,0,0.0,30.0,200.0,47,4.0,CLEANED_DEDUPLICATED
100148,Lakshmi Babu 1448,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-04,Evening,Regular,0,2,489.0,10,48.9,0.0,440.1,39,5.0,CLEANED_DEDUPLICATED
100149,Ganesh Babu 1093,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-04,Night,Regular,0,4,976.0,10,97.6,0.0,878.4,38,5.0,CLEANED_DEDUPLICATED
100150,Bhavana Kumar 826,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-04,Evening,Regular,1,2,255.0,0,0.0,30.0,285.0,43,4.0,CLEANED_DEDUPLICATED
100151,Priya Swaminathan 362,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-04,Afternoon,Regular,0,6,699.1500000000001,10,69.92,0.0,629.23,22,4.0,CLEANED_DEDUPLICATED
100154,Vijay Natarajan 1009,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-04,Afternoon,Regular,0,4,595.0,10,59.5,0.0,535.5,38,5.0,CLEANED_DEDUPLICATED
100155,Ananya Mudaliar 1030,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-04,Evening,Regular,1,3,740.0,10,74.0,0.0,666.0,30,5.0,CLEANED_DEDUPLICATED
100156,Lakshmi Babu 568,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-04,Afternoon,Regular,1,2,429.0,10,42.9,0.0,386.1,35,3.0,CLEANED_DEDUPLICATED
100158,Divya Swaminathan 412,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-04,Evening,Regular,1,3,1080.0,10,108.0,0.0,972.0,21,4.0,CLEANED_DEDUPLICATED
100159,Venkatesh Swaminathan 1157,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-04,Night,Regular,1,3,790.0,10,79.0,0.0,711.0,34,5.0,CLEANED_DEDUPLICATED
100160,Meena Natarajan 1154,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-04,Morning,Regular,0,2,802.97,10,80.3,0.0,722.67,38,5.0,CLEANED_DEDUPLICATED
100161,Karthik Babu 1503,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-04,Afternoon,Regular,1,1,59.32,0,0.0,30.0,89.32,40,4.0,CLEANED_DEDUPLICATED
100162,Karthik Babu 503,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-04,Afternoon,Regular,1,2,820.0,10,82.0,0.0,738.0,47,4.0,CLEANED_DEDUPLICATED
100163,Ganesh Babu 1013,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-04,Afternoon,Regular,0,2,226.0,0,0.0,30.0,256.0,37,4.0,CLEANED_DEDUPLICATED
100164,Nandhini Babu 1198,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-04,Morning,Regular,1,3,456.0,10,45.6,0.0,410.4,35,4.0,CLEANED_DEDUPLICATED
100165,Swetha Mudaliar 120,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-01-04,Evening,Regular,1,4,343.0,0,0.0,0.0,343.0,26,5.0,CLEANED_DEDUPLICATED
100166,Ananya Mudaliar 2050,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-04,Night,Regular,1,4,415.0,10,41.5,0.0,373.5,46,4.0,CLEANED_DEDUPLICATED
100167,Ramesh Swaminathan 1367,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,0,5,832.0,10,83.2,0.0,748.8,38,5.0,CLEANED_DEDUPLICATED
100168,Priya Swaminathan 562,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-04,Morning,Regular,1,1,119.0,0,0.0,30.0,149.0,34,5.0,CLEANED_DEDUPLICATED
100169,Venkatesh Swaminathan 157,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-04,Afternoon,Regular,1,4,615.0,10,61.5,0.0,553.5,34,5.0,CLEANED_DEDUPLICATED
100170,Lakshmi Babu 1348,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-04,Evening,Regular,1,2,420.0,10,42.0,0.0,378.0,26,5.0,CLEANED_DEDUPLICATED
100171,Meena Natarajan 554,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,0,2,268.0,0,0.0,30.0,298.0,45,3.0,CLEANED_DEDUPLICATED
100172,Meena Natarajan 1494,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Afternoon,Regular,0,2,356.0,0,0.0,0.0,356.0,18,5.0,CLEANED_DEDUPLICATED
100173,Kavitha Kumar 1756,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,0,6,1233.0,10,123.3,0.0,1109.7,43,4.0,CLEANED_DEDUPLICATED
100174,Ramesh Swaminathan 1487,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-04,Afternoon,Regular,0,4,650.0,10,65.0,0.0,585.0,25,4.0,CLEANED_DEDUPLICATED
100175,Aravind Kumar 1641,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-04,Morning,Regular,0,3,737.0,10,73.7,0.0,663.3,28,4.0,CLEANED_DEDUPLICATED
100176,Karthik Babu 2243,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-04,Night,Regular,1,2,577.0,10,57.7,0.0,519.3,25,5.0,CLEANED_DEDUPLICATED
100177,Ganesh Babu 533,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-01-04,Morning,Regular,0,5,1030.0,10,103.0,0.0,927.0,25,4.0,CLEANED_DEDUPLICATED
100178,Ananya Mudaliar 530,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Afternoon,Regular,0,2,406.0,10,40.6,0.0,365.4,34,3.0,CLEANED_DEDUPLICATED
100179,Ganesh Babu 1093,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-04,Afternoon,Regular,0,2,320.0,0,0.0,0.0,320.0,41,5.0,CLEANED_DEDUPLICATED
100180,Meena Natarajan 554,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-04,Afternoon,Regular,1,2,228.0,0,0.0,30.0,258.0,22,5.0,CLEANED_DEDUPLICATED
100181,Ramesh Swaminathan 2127,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-04,Morning,Regular,0,1,119.0,0,0.0,30.0,149.0,18,4.0,CLEANED_DEDUPLICATED
100185,Karthik Babu 323,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,0,2,268.0,0,0.0,30.0,298.0,25,3.0,CLEANED_DEDUPLICATED
100186,Bhavana Kumar 506,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-04,Afternoon,Regular,1,1,380.0,0,0.0,0.0,380.0,42,5.0,CLEANED_DEDUPLICATED
100187,Aravind Kumar 1401,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-04,Evening,Regular,1,3,285.0,0,0.0,30.0,315.0,18,3.0,CLEANED_DEDUPLICATED
100188,Ramesh Swaminathan 1367,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-04,Evening,Regular,0,1,638.0,10,63.8,0.0,574.2,41,4.0,CLEANED_DEDUPLICATED
100189,Ramesh Swaminathan 1767,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,0,3,516.0,10,51.6,0.0,464.4,34,5.0,CLEANED_DEDUPLICATED
100191,Priya Swaminathan 1002,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-04,Evening,Regular,1,4,751.0,10,75.1,0.0,675.9,38,4.0,CLEANED_DEDUPLICATED
100192,Deepa Natarajan 1964,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-05,Night,Regular,0,1,94.0,0,0.0,30.0,124.0,31,5.0,CLEANED_DEDUPLICATED
100193,Vijay Natarajan 2009,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Evening,Regular,1,4,711.0,10,71.1,0.0,639.9,37,5.0,CLEANED_DEDUPLICATED
100194,Vijay Natarajan 1609,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-05,Night,Regular,1,4,569.0,10,56.9,0.0,512.1,24,5.0,CLEANED_DEDUPLICATED
100195,Aravind Kumar 2021,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-05,Evening,Regular,1,1,440.0,10,44.0,0.0,396.0,36,4.0,CLEANED_DEDUPLICATED
100197,Ananya Mudaliar 2050,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-05,Evening,Regular,0,2,254.0,0,0.0,30.0,284.0,22,5.0,CLEANED_DEDUPLICATED
100198,Bhavana Kumar 526,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-01-05,Morning,Regular,0,3,485.0,10,48.5,0.0,436.5,39,5.0,CLEANED_DEDUPLICATED
100199,Ganesh Babu 853,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-05,Afternoon,Regular,0,2,248.0,0,0.0,30.0,278.0,27,3.0,CLEANED_DEDUPLICATED
100200,Bhavana Kumar 506,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-05,Night,Regular,0,3,693.0,10,69.3,0.0,623.7,33,5.0,CLEANED_DEDUPLICATED
100201,Ramesh Swaminathan 2247,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-01-05,Evening,Regular,1,5,492.0,10,49.2,0.0,442.8,25,5.0,CLEANED_DEDUPLICATED
100202,Siddharth Mudaliar 1685,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-05,Afternoon,Regular,1,2,720.0,10,72.0,0.0,648.0,42,5.0,CLEANED_DEDUPLICATED
100203,Lakshmi Babu 808,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-05,Morning,Regular,0,3,450.0,10,45.0,0.0,405.0,32,4.0,CLEANED_DEDUPLICATED
100204,Siddharth Mudaliar 885,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-05,Morning,Regular,1,3,175.0,0,0.0,30.0,205.0,34,4.0,CLEANED_DEDUPLICATED
100205,Santhosh Natarajan 1539,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-01-05,Evening,Regular,1,2,453.0,10,45.3,0.0,407.7,21,5.0,CLEANED_DEDUPLICATED
100206,Bhavana Kumar 686,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-05,Evening,Regular,1,2,279.0,0,0.0,30.0,309.0,26,5.0,CLEANED_DEDUPLICATED
100207,Lakshmi Babu 1848,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-01-05,Morning,Regular,1,3,340.0,0,0.0,0.0,340.0,40,3.0,CLEANED_DEDUPLICATED
100208,Ananya Mudaliar 1750,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-05,Evening,Regular,0,4,835.0,10,83.5,0.0,751.5,35,4.0,CLEANED_DEDUPLICATED
100209,Santhosh Natarajan 359,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-05,Afternoon,Regular,1,5,1050.0,10,105.0,0.0,945.0,21,4.0,CLEANED_DEDUPLICATED
100210,Lakshmi Babu 308,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-05,Evening,Regular,0,2,406.0,10,40.6,0.0,365.4,25,4.0,CLEANED_DEDUPLICATED
100211,Siddharth Mudaliar 105,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-05,Evening,Regular,1,1,70.0,0,0.0,30.0,100.0,30,5.0,CLEANED_DEDUPLICATED
100212,Priya Swaminathan 562,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-05,Morning,Regular,1,3,457.0,10,45.7,0.0,411.3,33,5.0,CLEANED_DEDUPLICATED
100213,Ananya Mudaliar 1470,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-05,Morning,Regular,1,3,540.0,10,54.0,0.0,486.0,45,4.0,CLEANED_DEDUPLICATED
100215,Ananya Mudaliar 1050,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-05,Evening,Regular,1,2,530.0,10,53.0,0.0,477.0,27,4.0,CLEANED_DEDUPLICATED
100216,Vijay Natarajan 1369,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-05,Afternoon,Regular,0,2,367.0,0,0.0,0.0,367.0,25,5.0,CLEANED_DEDUPLICATED
100217,Santhosh Natarajan 1379,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-05,Morning,Regular,0,4,1182.0,10,118.2,0.0,1063.8,26,4.0,CLEANED_DEDUPLICATED
100219,Venkatesh Swaminathan 1477,Chennai,Guest Hotel,Chennai (Purasawalkam),South Indian,2025-01-05,Evening,Regular,1,2,320.0,0,0.0,0.0,320.0,44,5.0,CLEANED_DEDUPLICATED
100220,Ananya Mudaliar 1350,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-05,Evening,Regular,0,1,235.0,0,0.0,30.0,265.0,43,5.0,CLEANED_DEDUPLICATED
100221,Nandhini Babu 458,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Morning,Regular,1,4,825.0,10,82.5,0.0,742.5,39,4.0,CLEANED_DEDUPLICATED
100222,Kavitha Kumar 2256,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-05,Evening,Regular,1,3,243.0,0,0.0,30.0,273.0,37,4.0,CLEANED_DEDUPLICATED
100223,Priya Swaminathan 442,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-05,Evening,Regular,0,1,125.0,0,0.0,30.0,155.0,36,5.0,CLEANED_DEDUPLICATED
100224,Venkatesh Swaminathan 1117,Chennai,Masaledaar Desi Rasoi,Chennai (Egmore),North Indian,2025-01-05,Evening,Regular,1,1,120.0,0,0.0,30.0,150.0,41,5.0,CLEANED_DEDUPLICATED
100225,Aravind Kumar 501,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-05,Morning,Regular,0,6,1061.44,10,106.14,0.0,955.3,43,5.0,CLEANED_DEDUPLICATED
100226,Siddharth Mudaliar 625,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Night,Regular,1,3,605.0,10,60.5,0.0,544.5,40,5.0,CLEANED_DEDUPLICATED
100227,Vijay Natarajan 1049,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-05,Evening,Regular,1,4,275.0,0,0.0,30.0,305.0,29,5.0,CLEANED_DEDUPLICATED
100228,Rajesh Mudaliar 475,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Evening,Regular,1,4,457.0,10,45.7,0.0,411.3,35,5.0,CLEANED_DEDUPLICATED
100229,Rajesh Mudaliar 1735,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-01-05,Night,Regular,0,5,1755.0,10,175.5,0.0,1579.5,47,4.0,CLEANED_DEDUPLICATED
100230,Divya Swaminathan 1792,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-05,Afternoon,Regular,0,3,470.0,10,47.0,0.0,423.0,25,5.0,CLEANED_DEDUPLICATED
100231,Priya Swaminathan 1302,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-05,Afternoon,Regular,0,3,460.0,10,46.0,0.0,414.0,31,5.0,CLEANED_DEDUPLICATED
100232,Ramesh Swaminathan 1367,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Night,Regular,1,2,280.0,0,0.0,30.0,310.0,29,3.0,CLEANED_DEDUPLICATED
100233,Rajesh Mudaliar 475,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Evening,Regular,1,2,176.0,0,0.0,30.0,206.0,39,5.0,CLEANED_DEDUPLICATED
100234,Suresh Kumar 2031,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-05,Afternoon,Regular,1,4,1220.0,10,122.0,0.0,1098.0,42,5.0,CLEANED_DEDUPLICATED
100235,Priya Swaminathan 902,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Afternoon,Regular,1,4,550.0,10,55.0,0.0,495.0,46,5.0,CLEANED_DEDUPLICATED
100236,Divya Swaminathan 1792,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Night,Regular,1,5,701.0,10,70.1,0.0,630.9,19,4.0,CLEANED_DEDUPLICATED
100237,Kavitha Kumar 476,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-05,Morning,Regular,0,5,883.0,10,88.3,0.0,794.7,32,3.0,CLEANED_DEDUPLICATED
100238,Suresh Kumar 971,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-05,Morning,Regular,1,3,485.0,10,48.5,0.0,436.5,35,4.0,CLEANED_DEDUPLICATED
100239,Karthik Babu 1103,Chennai,Lassi Coruscoa,Chennai (Mogappair),Desserts,2025-01-05,Morning,Regular,1,3,460.0,10,46.0,0.0,414.0,36,4.0,CLEANED_DEDUPLICATED
100240,Meena Natarajan 954,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-06,Night,Regular,1,2,215.0,0,0.0,30.0,245.0,29,5.0,CLEANED_DEDUPLICATED
100242,Santhosh Natarajan 1099,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-06,Evening,Regular,1,4,470.0,10,47.0,0.0,423.0,28,5.0,CLEANED_DEDUPLICATED
100243,Venkatesh Swaminathan 1977,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-06,Afternoon,Regular,0,4,431.0,10,43.1,0.0,387.9,18,5.0,CLEANED_DEDUPLICATED
100244,Santhosh Natarajan 1959,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-06,Morning,Regular,1,4,530.0,10,53.0,0.0,477.0,39,5.0,CLEANED_DEDUPLICATED
100246,Karthik Babu 283,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-01-06,Evening,Regular,1,3,875.0,10,87.5,0.0,787.5,46,3.0,CLEANED_DEDUPLICATED
100247,Vijay Natarajan 1009,Chennai,Karaikkudi Chettinadu,Chennai (Poonamallee),South Indian,2025-01-06,Evening,Regular,0,4,844.0,10,84.4,0.0,759.6,29,5.0,CLEANED_DEDUPLICATED
100248,Priya Swaminathan 142,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-06,Afternoon,Regular,0,3,433.0,10,43.3,0.0,389.7,22,4.0,CLEANED_DEDUPLICATED
100249,Karthik Babu 1483,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-06,Morning,Regular,1,3,572.0,10,57.2,0.0,514.8,27,5.0,CLEANED_DEDUPLICATED
100250,Santhosh Natarajan 539,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-06,Morning,Regular,1,3,222.0,0,0.0,30.0,252.0,25,4.0,CLEANED_DEDUPLICATED
100251,Nandhini Babu 2118,Chennai,Royal Sandwich,Chennai (Guindy),Juices,2025-01-06,Evening,Regular,1,1,250.0,0,0.0,30.0,280.0,22,5.0,CLEANED_DEDUPLICATED
100252,Aravind Kumar 1921,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-06,Night,Regular,1,3,840.0,10,84.0,0.0,756.0,21,3.0,CLEANED_DEDUPLICATED
100253,Bhavana Kumar 226,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-06,Evening,Regular,1,3,411.0,10,41.1,0.0,369.9,27,5.0,CLEANED_DEDUPLICATED
100254,Priya Swaminathan 902,Chennai,Hotel Shiva Sagar,Chennai (Purasawalkam),North Indian,2025-01-06,Evening,Regular,1,4,472.0,10,47.2,0.0,424.8,42,5.0,CLEANED_DEDUPLICATED
100255,Karthik Babu 1423,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-06,Evening,Regular,1,3,205.0,0,0.0,30.0,235.0,31,5.0,CLEANED_DEDUPLICATED
100256,Ananya Mudaliar 310,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-06,Morning,Regular,0,3,500.0,10,50.0,0.0,450.0,44,5.0,CLEANED_DEDUPLICATED
100257,Siddharth Mudaliar 1725,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-06,Afternoon,Regular,1,4,405.0,10,40.5,0.0,364.5,33,5.0,CLEANED_DEDUPLICATED
100258,Meena Natarajan 674,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-06,Afternoon,Regular,0,4,451.0,10,45.1,0.0,405.9,37,5.0,CLEANED_DEDUPLICATED
100259,Meena Natarajan 554,Chennai,Victuals,Chennai (Poonamallee),Beverages,2025-01-06,Morning,Regular,0,3,476.0,10,47.6,0.0,428.4,27,5.0,CLEANED_DEDUPLICATED
100260,Priya Swaminathan 782,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-06,Night,Regular,1,2,300.0,0,0.0,30.0,330.0,39,5.0,CLEANED_DEDUPLICATED
100261,Divya Swaminathan 1112,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-06,Afternoon,Regular,1,2,441.0,10,44.1,0.0,396.9,31,4.0,CLEANED_DEDUPLICATED
100262,Karthik Babu 163,Chennai,Taj Restaurant,Chennai (Poonamallee),North Indian,2025-01-06,Evening,Regular,1,2,300.0,0,0.0,30.0,330.0,19,5.0,CLEANED_DEDUPLICATED
100263,Ramesh Swaminathan 1367,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-06,Afternoon,Regular,1,2,270.0,0,0.0,30.0,300.0,37,4.0,CLEANED_DEDUPLICATED
100264,Nandhini Babu 218,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-06,Morning,Regular,1,1,257.0,0,0.0,30.0,287.0,36,5.0,CLEANED_DEDUPLICATED
100265,Ganesh Babu 933,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-06,Evening,Regular,1,3,274.90999999999997,0,0.0,30.0,304.91,23,5.0,CLEANED_DEDUPLICATED
100266,Deepa Natarajan 984,Chennai,Hotel Raaj Bhaavan,Chennai (Nungambakkam),South Indian,2025-01-06,Morning,Regular,1,2,260.0,0,0.0,30.0,290.0,22,4.0,CLEANED_DEDUPLICATED
100267,Swetha Mudaliar 800,Chennai,BUHARI,Chennai (Mylapore),Biryani,2025-01-06,Morning,Regular,0,3,874.0,10,87.4,0.0,786.6,32,4.0,CLEANED_DEDUPLICATED
100268,Swetha Mudaliar 1820,Chennai,Liza Restaurant (Halal),Chennai (Purasawalkam),Arabian,2025-01-06,Afternoon,Regular,0,2,427.0,10,42.7,0.0,384.3,37,5.0,CLEANED_DEDUPLICATED
100269,Siddharth Mudaliar 2025,Chennai,Sangeetha Veg Restaurant,Chennai (Poonamallee),South Indian,2025-01-06,Afternoon,Regular,1,3,648.0,10,64.8,0.0,583.2,39,5.0,CLEANED_DEDUPLICATED
100270,Ananya Mudaliar 1570,Chennai,THE NEW BOX,Chennai (Purasawalkam),Chinese,2025-01-06,Night,Regular,1,1,460.0,10,46.0,0.0,414.0,22,5.0,CLEANED_DEDUPLICATED
100271,Santhosh Natarajan 1059,Chennai,LAKSHMI RESTAURANT,Chennai (Poonamallee),Indian,2025-01-06,Morning,Regular,0,1,260.0,0,0.0,30.0,290.0,39,5.0,CLEANED_DEDUPLICATED
100272,Nandhini Babu 1358,Chennai,PARFAIT CAKES N BAKES,Chennai (Annanagar),Bakery,2025-01-06,Morning,Regular,0,4,726.37,10,72.64,0.0,653.73,38,3.0,CLEANED_DEDUPLICATED
